,business_id,avg_review_stars,review_count,fries_count,fries_pos_count,fries_neg_count,chips_count,chips_pos_count,chips_neg_count,onion_rings_count,onion_rings_pos_count,onion_rings_neg_count,nachos_count,nachos_pos_count,nachos_neg_count,wings_count,wings_pos_count,wings_neg_count,burger_count,burger_pos_count,burger_neg_count,monzarella_stick_count,monzarella_stick_pos_count,monzarella_stick_neg_count,quesadillas_count,quesadillas_pos_count,quesadillas_neg_count,cheese_count,cheese_pos_count,cheese_neg_count,sandwitch_count,sandwitch_pos_count,sandwitch_neg_count,pizza_count,pizza_pos_count,pizza_neg_count,taco_count,taco_pos_count,taco_neg_count,popcorn_count,popcorn_pos_count,popcorn_neg_count,bacon_count,bacon_pos_count,bacon_neg_count,slider_count,slider_pos_count,slider_neg_count,fried_count,fried_pos_count,fried_neg_count,shrimp_count,shrimp_pos_count,shrimp_neg_count,salads_count,salads_pos_count,salads_neg_count,dip_count,dip_pos_count,dip_neg_count,nugget_count,nugget_pos_count,nugget_neg_count,oysters_count,oysters_pos_count,oysters_neg_count,sauce_count,sauce_pos_count,sauce_neg_count,peanut_count,peanut_pos_count,peanut_neg_count,chicken_count,chicken_pos_count,chicken_neg_count,beer_count,beer_pos_count,beer_neg_count,wine_count,wine_pos_count,wine_neg_count,cocktail_count,cocktail_pos_count,cocktail_neg_count,spark_count,spark_pos_count,spark_neg_count,spirit_count,spirit_pos_count,spirit_neg_count,rum_count,rum_pos_count,rum_neg_count,whiskey_count,whiskey_pos_count,whiskey_neg_count,vodka_count,vodka_pos_count,vodka_neg_count,tequila_count,tequila_pos_count,tequila_neg_count,brandy_count,brandy_pos_count,brandy_neg_count,gin_count,gin_pos_count,gin_neg_count,negroni_count,negroni_pos_count,negroni_neg_count,daiquiri_count,daiquiri_pos_count,daiquiri_neg_count,manhattan_count,manhattan_pos_count,manhattan_neg_count,mojito_count,mojito_pos_count,mojito_neg_count,margarita_count,margarita_pos_count,margarita_neg_count,martini_count,martini_pos_count,martini_neg_count,waiter_count,waiter_pos_count,waiter_neg_count,waitress_count,waitress_pos_count,waitress_neg_count,park_count,park_pos_count,park_neg_count,wifi_count,wifi_pos_count,wifi_neg_count,restroom_count,restroom_pos_count,restroom_neg_count,manner_count,manner_pos_count,manner_neg_count,price_count,price_pos_count,price_neg_count,reservation_count,reservation_pos_count,reservation_neg_count,seat_count,seat_pos_count,seat_neg_count,booking_count,booking_pos_count,booking_neg_count,employee_count,employee_pos_count,employee_neg_count,music_count,music_pos_count,music_neg_count,band_count,band_pos_count,band_neg_count,light_count,light_pos_count,light_neg_count,environment_count,environment_pos_count,environment_neg_count,atomsphere_count,atomsphere_pos_count,atomsphere_neg_count
10,PGCmPHJdeAREQKYbhBMA5w,3.75,156,9,0,2,13,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18,2,9,0,0,0,0,0,0,19,2,1,0,0,0,7,1,0,0,0,0,2,0,0,0,0,0,25,10,2,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,36,11,1,0,0,0,25,3,5,0,0,0,8,3,1,1,0,0,2,0,0,7,2,1,4,2,0,0,0,0
11,Ph7iO3to0eyvZKqQ1kJ4PA,4.545454545454546,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,227,48,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,14,0,2,1,0,0,4,1,1,0,0,0,4,2,0,32,5,0,9,2,0,20,5,1,2,0,0,0,0,0
12,RMekqD2-hGWHCjXYvp7CSg,3.311111111111111,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,0,0,16,4,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,2,2,4,2,0,5,0,0,0,0,0,0,0,0,26,5,3,1,0,0,9,0,0,3,0,0,0,0,0
13,ZMx9_sQydPUj5KGvcm73Sw,3.667953667953668,259,28,6,4,14,5,4,0,0,0,20,2,2,4,1,1,13,2,1,0,0,0,2,1,2,26,6,7,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,1,0,1,8,5,0,1,0,0,7,1,2,22,6,2,0,0,0,0,0,0,18,8,1,0,0,0,57,12,7,26,6,2,15,2,3,47,18,3,2,0,1,0,0,0,5,1,1,1,0,0,10,4,1,0,0,0,0,0,0,20,3,2,0,0,0,0,0,0,2,0,0,3,1,0,2,2,0,186,44,21,6,1,2,28,5,4,6,1,1,0,0,0,0,0,0,0,0,0,54,8,5,34,3,1,59,6,6,1,0,0,1,0,1,33,7,4,23,2,2,23,2,1,3,2,1,0,0,0
14,1MrJJ9tyNyfFrxaNZ67xFg,3.9908256880733943,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,21,7,0,2,1,1,1,0,0,0,0,0,0,0,0,26,10,2,5,0,0,42,9,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,23,8,3,0,0,0,7,0,0,0,0,0,1,0,0,3,2,0,9,0,0,6,1,1,1,1,0,0,0,0
15,K-SsrPH0nFExdpLrTo1X1w,3.932710280373832,535,178,45,10,114,23,8,38,4,3,7,0,0,11,2,0,1080,219,71,0,0,0,0,0,0,67,7,8,0,0,0,0,0,0,6,2,1,0,0,0,45,7,2,4,3,0,24,8,5,0,0,0,6,2,0,11,2,1,0,0,0,0,0,0,64,16,4,9,0,0,42,4,3,78,19,8,8,3,1,11,3,0,1,0,0,0,0,0,3,0,0,0,0,0,5,1,2,0,0,0,0,0,0,41,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,13,6,2,51,7,2,5,1,0,0,0,0,5,1,1,0,0,0,81,15,8,13,0,1,76,13,4,0,0,0,2,1,0,6,1,0,38,5,1,37,6,4,8,3,0,0,0,0
16,qME1CvFxSrhqE6-YGcp3Rw,2.9160839160839163,143,0,0,0,28,4,4,0,0,0,18,3,3,1,1,0,0,0,0,0,0,0,3,0,3,18,4,3,0,0,0,0,0,0,44,6,9,0,0,0,2,0,0,0,0,0,5,0,0,1,0,0,0,0,0,18,6,3,0,0,0,0,0,0,4,0,1,0,0,0,26,1,12,17,2,3,1,0,1,5,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,1,0,0,29,6,3,0,0,0,12,2,5,23,2,2,2,0,0,0,0,0,0,0,0,3,1,1,14,3,2,4,1,1,17,1,3,0,0,0,0,0,0,8,2,0,6,2,0,17,2,1,1,0,0,0,0,0
17,ejaUQ1hYo7Q7xCL1HdPINw,3.608955223880597,1005,102,20,10,28,5,4,0,0,0,21,4,2,17,2,1,51,9,3,0,0,0,3,1,3,131,31,15,0,0,0,429,97,31,4,1,0,0,0,0,12,2,1,0,0,0,17,6,1,27,6,5,15,1,0,66,14,4,0,0,0,0,0,0,91,20,9,9,1,0,98,17,19,1440,332,92,23,7,0,10,1,0,0,0,0,13,1,1,18,3,2,0,0,0,6,2,0,0,0,0,0,0,0,115,14,13,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,75,17,10,66,12,6,41,2,4,2,0,0,5,1,0,2,0,1,186,28,12,36,1,4,136,19,12,0,0,0,5,1,1,13,3,1,54,8,1,192,34,17,24,9,0,0,0,0
18,KTPRYqiFdLowAUEAnN7e3g,4.081720430107527,465,184,34,11,120,25,4,25,4,2,23,2,1,20,7,0,1160,233,83,0,0,0,0,0,0,76,12,6,0,0,0,0,0,0,4,0,0,0,0,0,40,6,2,5,1,0,31,8,2,0,0,0,8,2,0,13,1,2,0,0,0,0,0,0,80,16,8,9,1,0,58,13,3,64,25,2,8,1,2,8,3,1,0,0,0,2,0,0,9,1,1,1,1,0,9,1,2,1,1,0,0,0,0,40,9,5,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,26,2,4,42,9,9,9,0,0,0,0,0,1,0,1,0,0,0,54,15,2,21,1,1,77,15,8,0,0,0,1,0,0,10,2,1,32,0,2,50,8,2,5,4,0,0,0,0
19,j3IEZP4nQAt7fkxmerLMbA,4.037623762376238,505,293,77,25,3,0,0,0,0,0,0,0,0,78,20,3,823,186,79,0,0,0,0,0,0,142,29,13,0,0,0,158,35,14,0,0,0,0,0,0,60,14,6,0,0,0,20,3,1,0,0,0,9,0,1,19,3,1,0,0,0,0,0,0,45,12,5,0,0,0,54,14,8,143,44,10,1,0,0,27,12,0,0,0,0,4,1,1,8,1,1,81,25,6,3,1,0,2,1,0,0,0,0,46,8,3,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,3,2,0,9,3,0,67,23,7,4,0,1,0,0,0,0,0,0,0,0,0,54,10,7,5,0,0,85,8,6,0,0,0,6,2,1,30,6,3,30,5,0,41,7,2,3,2,0,0,0,0
20,-7H-oXvCxJzuT42ky6Db0g,3.359767891682785,517,179,32,16,42,7,5,1,0,0,36,7,5,24,5,2,217,48,22,0,0,0,0,0,0,151,38,19,0,0,0,6,1,1,4,1,1,8,3,2,65,12,7,11,1,2,29,6,4,2,0,0,12,3,0,12,0,1,0,0,0,0,0,0,39,7,3,1,0,0,43,3,2,264,65,18,12,3,2,115,36,7,1,0,0,4,1,0,5,1,0,88,13,5,3,0,0,5,0,1,0,0,0,53,13,6,0,0,0,0,0,0,3,0,1,1,0,0,5,1,0,2,0,1,46,6,7,51,5,4,14,1,2,0,0,0,4,0,1,1,0,0,85,17,4,19,3,0,74,14,11,0,0,0,14,1,2,17,4,2,31,6,3,71,14,4,9,3,1,0,0,0
21,lKom12WnYEjH5FFemK3M1Q,3.528782894736842,1216,952,150,93,4,0,0,2,0,0,5,1,0,19,4,1,218,17,19,0,0,0,0,0,0,461,60,49,0,0,0,24,6,3,1,0,0,0,0,0,35,3,3,0,0,0,58,13,9,0,0,0,7,2,0,5,2,1,0,0,0,0,0,0,58,6,5,2,0,0,34,4,7,132,30,23,0,0,0,1,0,0,0,0,0,3,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,304,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,2,67,6,7,50,6,3,0,0,0,12,1,1,4,0,3,88,34,3,4,0,0,104,20,6,0,0,0,14,3,0,4,1,0,51,7,6,67,7,8,10,3,1,0,0,0
22,LQFmktF43j2NPncKdNd9mg,4.063649222065064,707,162,32,16,171,32,15,13,0,2,34,8,5,256,65,44,272,62,28,0,0,0,1,1,1,128,25,28,0,0,0,1,0,0,7,1,2,0,0,0,49,4,9,0,0,0,76,12,13,7,0,2,40,4,5,34,10,1,0,0,0,0,0,0,160,32,39,0,0,0,95,18,19,699,248,41,13,2,1,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,2,49,13,3,18,1,2,0,0,0,2,1,0,1,0,0,61,17,3,13,1,1,84,11,5,0,0,0,7,1,1,4,0,0,26,2,3,42,10,3,9,5,0,0,0,0
23,CaETzvd1cA5mYaCReGAHjA,2.9034482758620688,145,20,4,1,25,7,2,0,0,0,0,0,0,8,1,1,18,7,0,0,0,0,0,0,0,27,4,2,0,0,0,0,0,0,6,1,1,0,0,0,4,1,0,0,0,0,13,1,3,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,14,4,2,0,0,0,20,2,2,66,25,4,1,0,0,2,0,0,0,0,0,2,2,0,5,1,0,8,0,1,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,10,6,2,24,1,5,1,0,0,0,0,0,1,0,1,0,0,0,15,4,0,2,0,0,40,2,4,0,0,0,0,0,0,16,3,2,15,1,1,8,0,1,1,0,0,0,0,0
24,wmCBxE0PfLZD8sxIwAY59Q,3.914156626506024,664,23,5,2,2,0,0,0,0,0,7,2,1,1,0,1,19,5,3,0,0,0,0,0,0,179,44,11,0,0,0,2,0,0,0,0,0,0,0,0,22,5,1,0,0,0,52,12,4,0,0,0,9,2,0,28,11,1,0,0,0,0,0,0,61,18,5,0,0,0,31,4,4,943,249,48,11,2,0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,66,8,9,36,3,2,0,0,0,5,0,1,4,1,0,69,20,6,8,0,1,146,28,11,0,0,0,4,0,0,161,40,8,122,17,8,54,19,4,26,12,2,0,0,0
25,aY8xiGLpTjIkz6FAJbCy7A,3.2950819672131146,427,72,15,15,5,0,1,9,3,0,11,3,0,108,25,5,106,17,10,0,0,0,0,0,0,55,10,18,0,0,0,3,0,0,22,3,3,0,0,0,13,2,5,0,0,0,11,5,0,8,2,0,7,1,1,10,1,0,4,1,0,0,0,0,119,22,17,2,0,1,48,4,7,101,22,10,3,0,0,11,3,0,1,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,1,2,0,0,0,0,0,0,0,0,0,8,0,0,2,1,0,0,0,0,28,2,2,64,11,6,17,0,2,0,0,0,2,0,0,2,1,1,66,14,6,7,0,0,92,30,9,0,0,0,4,0,1,1,1,0,16,1,2,40,5,7,4,1,1,0,0,0
26,Q9veWOu7mFj881o3nqB4bQ,3.465909090909091,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,1,0,0,0,0,4,2,0,0,0,0,0,0,0,67,6,6,1,0,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,36,6,5,5,0,0,8,2,1,0,0,0,2,1,0,0,0,0,6,1,0,4,1,0,1,0,1,0,0,0
27,Ul6JwluSTm12PVDIqnNaTg,4.052805280528053,606,76,23,9,92,23,9,0,0,0,11,3,1,110,18,3,120,18,11,0,0,0,11,5,11,37,2,4,1,1,0,0,0,0,228,43,30,0,0,0,17,2,2,0,0,0,97,18,13,53,8,4,6,1,3,91,22,6,0,0,0,0,0,0,149,39,13,5,1,1,174,27,17,54,17,3,26,7,2,77,31,6,2,0,0,3,0,1,22,1,4,1,0,0,9,1,1,6,3,1,1,0,0,78,13,7,0,0,0,0,0,0,0,0,0,18,7,1,17,2,0,4,2,0,36,9,3,47,12,4,18,7,0,0,0,0,2,0,0,3,0,1,126,33,8,92,12,7,87,18,1,0,0,0,2,0,0,27,12,1,36,3,3,65,10,8,3,2,1,0,0,0
28,z2RiCl_iU-8bM4Lj1zNL8g,4.322147651006712,149,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,15,10,0,0,0,1,0,0,0,0,0,0,0,0,21,3,2,0,0,0,8,4,0,22,6,9,17,4,8,0,0,0,0,0,0,9,2,2,15,6,1,0,0,0,23,2,3,11,2,1,15,1,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,4,8,3,1,15,4,2,0,0,0,1,0,0,0,0,0,50,5,5,11,1,1,10,4,1,0,0,0,3,0,2,0,0,0,7,0,1,10,0,1,2,2,0,0,0,0
29,hOv0yRX4Km89-7vJuzPteg,4.333333333333333,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,1,0,1,0,1,0,0,0,0,0,0
